,A,B,과목영역,전공영역,학수번호,교과목명,학점,이수시기,비고
45,전공필수,,건축적사고,,ARC4116,도시설계,3.0,4학년(1학기),
46,전공선택,,건축기술,전공핵심,ARC4309,BIM설계와 시공,3.0,5학년(1학기),
47,전공선택,,건축기술,전공핵심,ARC4310,디자인테크놀러지,3.0,4학년(2학기),
48,전공선택,,건축기술,,ARC4313,환경성능융합 디자인,3.0,5학년(2학기),
49,전공선택,,건축실무,,ARC9406,IPP 현장실습 3,3.0,"5학년(1,2학기)",
50,전공선택,,건축실무,,ARC9408,"건축,도시 현장실습 1",3.0,"5학년(1,2학기)",
51,전공선택,,건축적사고,전공핵심,ARC3002,디지털디자인응용,3.0,3학년(2학기),
52,전공선택,,건축적사고,전공핵심,ARC3106,주거계획,3.0,3학년(1학기),
53,전공선택,,건축적사고,전공핵심,ARC4110,건축이론,3.0,4학년(1학기),
54,전공선택,,건축적사고,전공핵심,ARC4111,도시계획,3.0,4학년(2학기),
55,전공선택,,건축적사고,전공핵심,ARC4113,현대건축,3.0,4학년,
56,전공선택,,건축적사고,전공핵심,ARC4115,실내건축계획,3.0,5학년(1학기),
57,전공선택,,건축적사고,전공핵심,ARC4311,건축과 조경,3.0,4학년(1학기),
