course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
NUR3003-001,NUR3003,1,아동간호학실습 1,3,1.0,전공필수,"[0, 0, 0, 126, 0, 0, 0]","강나래,우효주",절대평가, 
NUR3003-002,NUR3003,2,아동간호학실습 1,3,1.0,전공필수,"[0, 0, 0, 126, 0, 0, 0]","안영미,강나래",절대평가, 
NUR4016-001,NUR4016,1,간호관리학 1,4,3.0,전공필수,"[14, 0, 0, 14, 0, 0, 0]","임지영,송성숙",상대평가, 
PAD3214-001,PAD3214,1,행정학연습 1,전체,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",김상길,상대평가, 
PHE3118-001,PHE3118,1,운동과 영양,3,2.0,전공선택,"[0, 0, 0, 30, 0, 0, 0]",소병훈,상대평가, 
PHI3112-001,PHI3112,1,기술철학,전체,3.0,전공선택,"[0, 14, 0, 14, 0, 0, 0]",고인석,상대평가, 
PHY1001-018,PHY1001,18,물리학 1,1,3.0,교양필수,"[0, 896, 0, 14, 0, 0, 0]",이승훈,상대평가, 
PHY1001-032,PHY1001,32,물리학 1,1,3.0,교양필수,"[896, 0, 0, 14, 0, 0, 0]",장우제,상대평가, 
PHY1003-005,PHY1003,5,물리학실험 1,1,1.0,교양필수,"[0, 0, 0, 30, 0, 0, 0]",유석재,절대평가, 
PHY1003-012,PHY1003,12,물리학실험 1,1,1.0,교양필수,"[0, 0, 0, 30, 0, 0, 0]",정종훈,절대평가, 
PSE4181-004,PSE4181,4,고분자실험 2,4,2.0,전공필수,"[0, 0, 0, 510, 0, 0, 0]",강홍석,절대평가, 
SSE4314-001,SSE4314,1,비교민주주의론,4,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",정혜온,상대평가, 
STS2017-001,STS2017,1,통계분석방법,2,3.0,전공선택,"[0, 112, 0, 14, 0, 0, 0]",조성일,상대평가, 
SWE3101-001,SWE3101,1,사회복지실천기술론,3,3.0,전공필수,"[14, 0, 0, 14, 0, 0, 0]",유창민,절대평가,선수
UMD1002-001,UMD1002,1,기초의학총론,1,6.0,전공필수,"[0, 0, 126, 126, 0, 0, 0]","박창신,박헌주,한지영,이자경,곽지연,이성근,김루시아,최석진,한인옥,김일진",절대평가, 
UMD2004-001,UMD2004,1,생식기계,2,4.0,전공필수,"[0, 0, 0, 30, 7680, 0, 0]","성도환,한지영,이자경,황성욱,류지간,곽지연,최석진,최수란,정두용,이방현,이정심,서유정,박신영",상대평가, 
UMD3030-001,UMD3030,1,내분비 및 신장내과학실습,3,2.0,전공필수,"[0, 0, 0, 2046, 0, 0, 0]","이승우,송준호,홍성빈,김소헌,안성희,황선덕,조용인,서다혜,김기표",절대평가, 
UMD4042-001,UMD4042,1,재활의학실습,4,1.0,전공선택,"[0, 0, 0, 62, 0, 0, 0]","정한영,김창환,김명옥,좌경림",절대평가, 
