,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
986,EDC4109-010,EDC4109,10,교육실습,4,2.0,교직과정,[      0       0 7864320       0       0       0       0],이용상,절대평가, 
1010,EEE2006-003,EEE2006,3,기초실험 1,2,1.0,전공필수,[      0       0 7864320       0       0       0       0],원종훈,절대평가, 
1205,FAT3701-001,FAT3701,1,작가발언과 자료연구 1,3,3.0,전공선택,[      0       0 4128768       0       0       0       0],박소영,Pass/Fail, 
1545,GED1007-003,GED1007,3,"독서세미나 : 인간, 가치, 공존",1,3.0,교양선택,[      0       0 4128768       0       0       0       0],미셸권,Pass/Fail,English
1628,GEE2015-004,GEE2015,4,기초수학,전체,3.0,교양선택,[3727360       0 3727360       0       0       0       0],김혁,Pass/Fail,수학
1775,GEO2010-001,GEO2010,1,객체지향프로그램,2,3.0,전공필수,[983040      0 983040      0      0      0      0],홍성철,절대평가, 
1783,GEO3131-001,GEO3131,1,교통체계분석 및 계획,3,3.0,전공선택,[      0       0 1966080 1966080       0       0       0],최광열,절대평가, 
1803,GFB3404-001,GFB3404,1,주식 및 채권분석,3,3.0,전공선택,[      0 3670016 3670016       0       0       0       0],양진영,절대평가,"영어,English"
1887,IBT2201-001,IBT2201,1,국제금융과 재무,2,3.0,전공선택,[      0       0 4128768       0       0       0       0],강재택,상대평가,"영어,English"
1900,IBT4109-001,IBT4109,1,경영통계 심화-R 이용한 경영 자료 분석,4,3.0,전공선택,[7864320       0 7864320       0       0       0       0],샤모하마디,상대평가,English
1934,ICE3015-002,ICE3015,2,임베디드시스템설계,3,4.0,전공선택,[    7680        0 33030144        0        0        0        0],박재현,절대평가,선수
2045,IPS2436-001,IPS2436,1,무대연기,2,3.0,전공선택,[      0       0 4193280       0       0       0       0],황정미,절대평가, 
2069,ISE2236-001,ISE2236,1,디지털논리및설계,2,3.0,전공선택,[      0       0 4128768       0       0       0       0],권장우,상대평가,"영어,English"
2073,ISE3140-001,ISE3140,1,VIP(이론),3,3.0,전공필수,[       0        0 33030144        0        0        0        0],"카카니비제이,메히디,세라오",절대평가,English
2130,KIN2020-003,KIN2020,3,하계스포츠세미나,2,2.0,전공선택,[       0        0 33030144        0        0        0        0],곽효범,절대평가, 
2185,MEG2073-002,MEG2073,2,전기회로및실습,2,3.0,전공선택,[     0      0 983040 983040      0      0      0],김진걸,절대평가, 
2235,MEG3185-002,MEG3185,2,기계공학일반설계 1,3,3.0,전공선택,[       0        0 33030144        0        0        0        0],주현철,상대평가,선수
2238,MEG4080-002,MEG4080,2,기계공학종합설계,4,3.0,전공필수,[       0        0 33030144        0        0        0        0],조종두,Pass/Fail,선수
2346,MTH1011-002,MTH1011,2,일반수학연습 1,1,1.0,교양필수,[     0      0 983040      0      0      0      0],권희대,Pass/Fail, 
2379,NOE3417-001,NOE3417,1,해양공학실험,3,3.0,전공선택,[        0         0 268369920         0         0         0         0],조철희,절대평가, 
2380,NOE3417-002,NOE3417,2,해양공학실험,3,3.0,전공선택,[        0         0 268369920         0         0         0         0],구원철,절대평가, 
2417,NUR3029-003,NUR3029,3,성인간호학실습1,3,2.0,전공필수,[      0       0 1974240       0 1974240       0       0],"임보애,성일순,김지영",절대평가, 
2444,NUR4029-003,NUR4029,3,여성건강간호학실습 1,4,1.0,전공필수,[      0       0 4128768       0       0       0       0],박은영,절대평가, 
2599,PHY2501-002,PHY2501,2,전자물리실험,2,1.0,전공필수,[     0      0 983040      0      0      0      0],정종훈,절대평가, 
2606,PHY3514-001,PHY3514,1,광학실험,3,2.0,전공필수,[      0       0 2088960       0       0       0       0],류한열,절대평가, 
2658,PSE4181-003,PSE4181,3,고분자실험 2,4,2.0,전공필수,[      0       0 2088960       0       0       0       0],신광수,절대평가, 
2666,SBE3002-001,SBE3002,1,이차전지 평가 실습,전체,3.0,전공필수,[       0        0 33030144        0        0        0        0],하재윤,절대평가, 
2762,STS2041-001,STS2041,1,자료구조론,2,3.0,전공선택,[      0       0 4128768       0       0       0       0],홍명덕,상대평가, 
2805,UMD2026-001,UMD2026,1,메디컬 커뮤니케이션,2,2.0,전공필수,[     0      0 983040      0      0      0      0],김종훈,Pass/Fail, 
2830,UMD3032-001,UMD3032,1,신경과학실습,3,2.0,전공필수,[      0       0 8380416       0       0       0       0],"나정호,최성혜,박희권,배은기,윤혜원,권순욱",절대평가, 
2885,UMD4048-001,UMD4048,1,안과학실습,4,2.0,전공선택,[      0       0 8380416       0       0       0       0],"진희승,강성모,김나래,정지원",절대평가, 
